# {"t_start": 1596462557.249728, "env_id": "Swimmer-v2"} 
r,l,t
120.197899,1000,1087.505269
120.455631,1000,1088.898638
121.86115,1000,1090.193477
123.356963,1000,1091.589456
122.781231,1000,1092.873739
122.093519,1000,1094.170096
120.63998,1000,1095.57065
117.601608,1000,1096.852567
119.163628,1000,1098.277916
119.600282,1000,1099.561902
120.494124,1000,1100.971257
118.674157,1000,1102.317028
122.828341,1000,1103.901858
123.605538,1000,1105.339716
120.044413,1000,1106.877544
121.610701,1000,1108.509179
122.090128,1000,1110.034442
124.206702,1000,1111.49865
122.527904,1000,1112.995254
123.071026,1000,1114.381159
122.469784,1000,1116.094242
124.40546,1000,1117.415633
124.95078,1000,1118.840464
126.669239,1000,1120.177492
126.630772,1000,1121.703523
127.158777,1000,1123.115175
123.628041,1000,1125.119318
125.32532,1000,1126.571622
127.099286,1000,1128.024268
126.216934,1000,1129.329882
127.675865,1000,1130.815232
124.214971,1000,1132.428185
126.16081,1000,1133.905859
127.541548,1000,1135.21557
126.937815,1000,1136.637165
127.581379,1000,1137.924779
126.000817,1000,1139.344267
124.334219,1000,1140.68399
125.918779,1000,1142.110724
124.05351,1000,1143.380902
124.966585,1000,1144.859499
124.018923,1000,1146.16537
125.372237,1000,1147.616317
128.830005,1000,1148.90583
124.965633,1000,1150.336472
121.639172,1000,1151.617573
128.456849,1000,1153.024482
123.371533,1000,1154.371518
119.270888,1000,1155.655289
119.135405,1000,1157.263882
123.242996,1000,1158.602687
122.314801,1000,1160.00981
120.846411,1000,1161.435487
121.159195,1000,1162.852884
123.19888,1000,1164.306835
123.559229,1000,1165.89145
124.605487,1000,1167.256199
124.99421,1000,1168.677835
122.547027,1000,1169.966472
121.098704,1000,1171.380702
123.133748,1000,1172.649015
125.599459,1000,1174.058197
125.568632,1000,1175.339884
121.728028,1000,1176.749898
120.913811,1000,1178.033695
119.012816,1000,1179.555202
122.280342,1000,1180.985753
124.122731,1000,1182.400753
125.740582,1000,1183.794204
126.235116,1000,1185.274257
123.896777,1000,1186.616472
126.928638,1000,1188.09009
125.063724,1000,1189.371317
126.064765,1000,1190.800047
125.139787,1000,1192.16374
124.080424,1000,1193.571022
122.822979,1000,1194.852937
127.679014,1000,1196.265698
123.937575,1000,1197.589856
121.100464,1000,1198.993126
122.543984,1000,1200.288811
124.913591,1000,1201.690985
123.446582,1000,1202.977506
125.054985,1000,1204.380573
126.309126,1000,1205.658485
124.471285,1000,1207.065823
123.268222,1000,1208.350737
124.88655,1000,1209.74646
122.327784,1000,1211.027413
118.146376,1000,1212.436293
125.214556,1000,1213.774137
124.207887,1000,1215.182961
124.743322,1000,1216.66884
123.827707,1000,1217.933991
120.907685,1000,1219.408517
123.230623,1000,1220.704469
126.288048,1000,1222.221854
122.825619,1000,1223.558736
120.483478,1000,1224.948885
122.463183,1000,1226.280838
126.834318,1000,1227.724593
122.743106,1000,1229.008507
125.263635,1000,1230.414916
128.331675,1000,1231.68386
127.594634,1000,1233.176022
125.539698,1000,1234.474645
121.906034,1000,1235.883696
127.903488,1000,1237.184062
124.347306,1000,1238.590392
128.087905,1000,1239.874356
124.720516,1000,1241.281315
128.013196,1000,1242.539856
129.691413,1000,1243.955747
128.472888,1000,1245.23122
123.276505,1000,1246.647121
129.454107,1000,1247.908429
126.43313,1000,1249.365065
124.713573,1000,1250.69994
129.118788,1000,1252.109591
127.621756,1000,1253.374883
123.373233,1000,1254.844209
125.137666,1000,1256.287282
129.032084,1000,1257.999416
124.394253,1000,1259.415803
128.706725,1000,1261.051916
127.142237,1000,1262.773762
129.069399,1000,1264.239459
129.300909,1000,1265.509082
126.213115,1000,1266.918665
129.505683,1000,1268.214952
128.295075,1000,1269.614986
130.81023,1000,1270.899422
127.881291,1000,1334.352107
129.853333,1000,1335.824609
124.323446,1000,1337.261034
117.331783,1000,1338.784187
105.900987,1000,1340.353893
111.964643,1000,1341.932076
110.846452,1000,1343.271646
107.032725,1000,1344.749131
108.483549,1000,1346.082214
112.487314,1000,1347.524573
108.013599,1000,1348.809215
109.831066,1000,1350.230612
115.60283,1000,1351.515168
112.106482,1000,1352.92407
106.752473,1000,1354.323071
107.140532,1000,1355.795485
112.658958,1000,1357.133228
107.966798,1000,1358.617868
111.507245,1000,1359.953235
112.02326,1000,1361.38289
112.512159,1000,1362.696159
108.456047,1000,1364.165848
106.201663,1000,1365.452612
110.624445,1000,1366.923218
108.851944,1000,1368.222607
110.206855,1000,1369.686372
107.955439,1000,1370.975498
108.358097,1000,1372.413637
104.040678,1000,1373.736172
106.066845,1000,1375.151329
108.058019,1000,1376.46226
113.072515,1000,1377.904024
107.034683,1000,1379.193306
111.082976,1000,1380.618942
107.273454,1000,1381.932009
108.244303,1000,1383.42939
110.419336,1000,1384.85619
107.542212,1000,1386.319221
114.348672,1000,1387.627666
111.613344,1000,1389.039034
111.810702,1000,1390.365127
106.800493,1000,1391.787396
107.293009,1000,1393.129398
108.440926,1000,1394.549473
110.894447,1000,1395.882393
109.772488,1000,1397.171444
113.960463,1000,1398.628546
104.51944,1000,1399.933855
108.961579,1000,1401.391002
110.552038,1000,1402.677852
108.543926,1000,1404.131258
104.86717,1000,1405.4188
104.81607,1000,1406.864576
111.838397,1000,1408.170655
104.113314,1000,1409.622089
106.131641,1000,1410.898848
106.33905,1000,1412.352225
109.499701,1000,1413.620954
108.844035,1000,1415.071781
106.604921,1000,1416.353727
108.668178,1000,1417.786296
109.376442,1000,1419.076208
