# {"t_start": 1596453386.6760395, "env_id": "Hopper-v2"} 
r,l,t
398.867593,161,118.894847
433.834247,171,119.127111
273.211535,122,119.283326
430.03333,169,119.517643
378.29382,162,119.743723
346.437411,139,119.934211
437.745836,170,120.156729
411.260216,165,120.375427
377.22575,165,120.594127
314.227747,135,120.793986
571.505916,222,121.091955
479.901298,195,121.341895
214.823402,106,121.482454
376.490898,150,121.804781
257.978669,120,121.96978
438.658064,166,122.194952
285.21672,126,122.351165
423.76885,165,122.585486
468.224105,184,122.840719
330.477868,150,123.035303
498.572398,207,123.316487
451.583026,170,123.550807
220.123509,110,123.701745
421.834107,178,123.949084
385.155304,149,124.136643
226.156912,118,124.308478
220.420696,109,124.44907
556.918702,218,124.856721
404.263524,169,125.076566
361.589461,148,125.279644
368.228535,163,125.498342
397.176638,156,125.71113
382.650126,159,125.930544
213.728051,115,126.074936
402.52233,157,126.293635
425.642769,159,126.496712
349.867408,152,126.714002
320.22592,136,126.88664
433.16565,182,127.136582
311.646239,128,127.308416
582.583409,249,127.757459
443.145799,176,127.98196
364.159408,156,128.200659
339.164215,143,128.388115
342.447906,147,128.591192
435.954743,171,128.835927
440.261115,168,129.063736
469.085128,171,129.282435
349.77283,143,129.485513
473.460453,188,129.748841
437.557745,179,129.988311
534.753371,206,130.269498
316.748612,140,130.550713
391.537409,154,130.780173
306.738843,134,130.957544
343.139126,149,131.160622
463.258557,175,131.394943
396.948255,161,131.613606
431.20117,169,131.852696
454.04443,179,132.092181
548.3785,205,132.357744
239.971074,127,132.529579
189.930071,106,132.687153
433.666294,186,132.929844
521.250128,200,133.304769
489.603193,188,133.558364
547.212589,223,133.869791
434.828045,171,134.088456
513.577868,192,134.354051
456.567437,197,134.603992
532.032302,198,134.888234
215.845735,114,135.044484
484.876274,188,135.294425
491.465491,194,135.544367
367.214106,152,135.763092
480.430816,186,136.001303
451.957962,193,136.366981
401.33884,159,136.585683
477.707116,173,136.841346
340.624594,139,137.019332
383.707692,153,137.238031
365.760591,159,137.441109
340.411099,139,137.628565
469.614296,185,137.895036
490.45801,182,138.136467
481.516066,189,138.386409
301.074508,127,138.558244
454.107246,174,138.809351
432.23505,169,139.139673
403.519441,154,139.34968
532.712701,214,139.630864
450.463062,173,139.881252
434.296799,183,140.122364
374.686946,156,140.325442
345.805551,158,140.544141
483.062647,184,140.803807
228.532453,112,140.948179
493.057045,190,141.213743
561.331818,202,141.479306
488.6996,182,141.734641
416.192566,165,142.060138
412.221574,170,142.284549
608.466686,226,142.581355
455.153979,185,142.850652
492.897949,184,143.094753
682.150093,272,143.454044
509.209157,185,143.718689
569.035501,227,144.019334
433.482574,172,144.253654
353.69863,147,144.456731
466.436524,180,144.705562
438.606377,168,145.027211
246.894534,114,145.188159
462.937039,178,145.422446
713.92782,251,145.778218
473.961901,190,146.0301
452.465759,176,146.264419
785.929419,309,146.690578
522.707962,205,146.966009
418.682713,164,147.200363
542.206347,204,147.465927
492.983504,183,147.854799
484.088937,176,148.079879
713.295185,238,148.407928
228.577444,113,148.564141
409.135364,158,148.79932
567.93485,197,149.11175
351.470831,146,149.314828
516.54621,194,149.58039
608.861017,210,149.869653
423.725684,168,150.094817
340.739308,141,150.282273
409.210883,164,150.500972
619.695744,229,150.928421
643.847426,237,151.238323
576.943593,210,151.519507
401.66088,164,151.75476
479.434568,185,151.995209
597.740162,229,152.307636
638.367637,244,152.642023
463.933951,184,152.896731
561.821809,214,153.186054
493.876116,188,153.435996
349.123897,152,153.760305
439.208435,165,153.98159
479.819479,193,154.231531
542.189754,196,154.497095
530.674573,198,154.783166
678.875125,242,155.104791
697.530008,244,155.432843
490.988208,183,155.686254
607.716704,231,155.998254
510.582011,187,156.248196
538.572138,204,156.623107
536.243366,200,156.912405
542.221073,194,157.172847
412.850055,191,157.422788
464.678317,179,157.675864
531.26598,209,157.962065
675.976003,266,158.316278
508.441529,210,158.597462
448.802215,174,158.847178
574.244845,204,159.120878
514.921558,207,159.495802
574.366919,216,159.809308
623.343385,239,160.155143
512.255503,192,160.420707
420.534429,165,160.644875
547.854036,192,160.909165
485.514535,187,161.153651
481.230693,185,161.403599
531.009412,203,161.687634
752.638027,267,162.042475
634.683157,246,162.484164
632.183032,225,162.797457
422.771319,160,163.01329
524.7098,190,163.263232
585.699514,211,163.544421
497.992423,177,163.801122
514.641126,189,164.048298
597.340412,216,164.345106
512.10773,188,164.595048
699.702725,250,164.947603
631.695668,214,165.332338
530.621114,199,165.603348
507.771224,209,165.897346
512.244936,186,166.145437
642.457933,256,166.489105
630.085834,219,166.797402
586.710649,224,167.092694
616.801907,232,167.405123
610.902243,224,167.71772
374.429011,145,167.916193
564.601134,212,168.297973
554.844896,214,168.610366
527.595141,199,168.885509
770.214051,287,169.276042
652.867945,215,169.557229
512.915203,188,169.823772
558.398098,198,170.089334
654.350411,238,170.417383
469.496187,173,170.651441
555.048673,203,171.032518
574.703071,209,171.317442
603.579507,217,171.614281
593.52723,216,171.913177
595.159968,220,172.206884
642.187775,240,172.534929
528.74616,179,172.788388
387.939251,164,173.011544
637.23011,220,173.308356
647.346264,262,173.663682
593.569231,219,174.061409
804.942169,291,174.456629
545.627193,217,174.75926
550.449676,209,175.028436
526.727972,189,175.293966
352.792774,152,175.497078
486.341016,176,175.744885
901.198301,340,176.198185
567.350581,209,176.479369
676.378551,247,176.919792
672.188676,229,177.221776
503.316216,182,177.471749
654.81333,224,177.789606
572.684445,216,178.078993
355.231251,142,178.266485
486.790407,181,178.516424
503.412994,204,178.803399
609.318212,201,179.066208
386.500575,153,179.269253
487.227003,184,179.519195
473.700828,179,179.883427
653.728392,215,180.161082
299.80385,133,180.348538
490.102949,193,180.598485
586.048501,201,180.891199
742.802719,243,181.217733
502.981431,183,181.452054
771.794646,253,181.810658
503.20666,185,182.0601
542.900398,194,182.310042
683.45961,250,182.766595
647.185384,225,183.057178
635.961975,229,183.369604
607.715814,226,183.683543
529.619745,193,183.936033
628.051472,221,184.232838
569.920062,203,184.514023
648.811688,238,184.8458
548.934458,214,185.12615
590.914522,203,185.501061
639.581879,220,185.81047
557.69669,214,186.097551
609.737291,220,186.378737
646.288555,251,186.731518
572.22805,208,187.011523
633.243679,223,187.308328
467.218357,180,187.542648
579.319483,201,187.826165
709.123227,263,188.295645
707.374909,249,188.629683
505.384535,191,188.897064
644.564934,216,189.184775
604.665088,213,189.465955
446.518155,173,189.708993
817.119856,296,190.104438
516.582047,188,190.354346
603.734477,217,190.655922
624.962042,226,190.966599
588.937619,206,191.341512
600.603096,228,191.653055
569.087517,196,191.923334
633.327917,225,192.219654
581.924516,218,192.516492
573.958505,197,192.791482
711.684394,231,193.097483
651.171164,229,193.409903
491.120123,204,193.689006
634.408041,231,194.098657
524.805737,193,194.367771
602.120587,206,194.649657
560.462221,199,194.92492
572.834808,202,195.186284
557.556427,207,195.46747
548.383147,211,195.766419
601.915609,222,196.059832
578.26367,196,196.325394
746.457945,264,196.68954
513.230304,202,197.057976
618.392853,219,197.359897
584.099337,195,197.62546
511.975864,187,197.888921
794.098155,265,198.248212
494.684614,171,198.482533
511.984439,179,198.741829
591.437933,206,199.01653
598.021612,206,199.297714
578.002959,197,199.563277
775.575121,245,200.003664
487.721222,170,200.242096
533.39286,201,200.507653
534.005492,190,200.777592
842.24492,282,201.151296
735.243932,244,201.479346
578.714051,195,201.753692
551.930047,193,202.01375
584.02201,213,202.294934
507.23545,185,202.544909
534.427536,188,202.914023
572.924593,205,203.184285
516.586176,187,203.449849
604.371844,229,203.770827
748.588219,235,204.088755
503.022058,190,204.354319
620.290935,223,204.662826
610.273235,212,204.966525
633.063491,214,205.263331
587.018863,200,205.528893
633.336818,207,205.931836
539.403072,193,206.188969
674.432373,227,206.485775
755.630513,247,206.845908
763.884822,238,207.160568
211.610203,113,207.316782
273.237328,122,207.48862
624.126861,211,207.780813
673.441999,221,208.073434
637.405739,206,208.354622
583.306601,205,208.744909
711.349019,241,209.076519
574.633188,198,209.342049
400.220202,155,209.545127
674.876174,222,209.858734
775.719895,270,210.216602
668.937628,221,210.513408
670.046868,215,210.815798
562.289547,200,211.07325
554.0676,195,211.338846
589.151681,212,211.741808
498.775851,170,211.966698
523.788351,184,212.216642
559.51989,216,212.497792
680.74442,235,212.837223
436.947958,165,213.047446
649.72777,214,213.344253
538.711061,192,213.609816
625.844645,214,213.906804
625.94854,202,214.176189
604.048646,207,214.555722
568.045084,187,214.825662
214.874423,99,214.964064
610.184812,204,215.229627
700.180547,218,215.526433
528.640067,184,215.782166
572.573593,202,216.06335
445.79926,177,216.297671
709.087192,236,216.625719
635.264241,207,216.918068
608.342839,200,217.27848
659.045639,203,217.564365
685.325315,227,217.884268
584.928905,202,218.156694
574.350043,206,218.422256
514.831439,182,218.6833
770.396444,260,219.029588
762.412853,253,219.373259
721.628869,235,219.69696
708.105855,230,220.001026
552.57485,194,220.39641
619.925417,197,220.675673
518.649864,181,220.927001
706.911458,236,221.25453
619.687402,198,221.566957
697.452988,234,221.894795
849.847531,267,222.245563
469.397235,163,222.464261
568.389761,192,222.741152
630.897357,209,223.0142
621.187915,204,223.408582
581.054024,201,223.682205
663.738401,219,223.981215
531.89519,182,224.231157
712.655329,227,224.527963
574.3045,194,224.803329
710.001733,225,225.104977
604.623318,203,225.370537
637.856059,211,225.668534
628.221323,202,226.045337
744.523395,249,226.379482
534.203606,185,226.629461
538.934926,181,226.892003
623.280669,206,227.156759
544.425831,201,227.437945
823.733483,269,227.809115
544.529369,194,228.066952
596.568475,205,228.348137
596.855376,215,228.647287
589.753312,200,229.011071
605.677194,209,229.297538
351.621533,135,229.484994
454.830292,158,229.698461
633.057093,213,229.989648
558.317849,201,230.248703
535.789849,180,230.498645
568.353734,190,230.757344
603.013279,212,231.044097
570.483978,214,231.325281
533.76287,178,231.559601
565.381638,189,231.917248
594.117348,214,232.203387
464.440463,163,232.422083
695.358923,219,232.732001
555.433573,185,232.982487
703.470139,243,233.294882
577.655017,187,233.544855
553.455733,193,233.821395
617.304906,206,234.094479
626.195662,206,234.360041
625.402201,213,234.768547
513.497096,185,235.019313
235.911098,111,235.175526
615.090458,207,235.45671
557.765141,196,235.728312
637.716101,227,236.026929
853.100949,273,236.401842
601.657826,205,236.688379
787.71523,251,237.029894
726.302062,240,237.357942
619.686952,204,237.749307
616.700585,205,238.023644
601.417577,203,238.289244
559.682698,185,238.539148
544.691055,187,238.795913
514.825506,184,239.045871
704.730496,233,239.358266
565.280676,184,239.608243
532.115865,192,239.884247
620.095149,206,240.153979
608.267587,197,240.528891
592.737204,214,240.823547
597.055609,201,241.094648
571.781543,215,241.375834
591.919261,206,241.66418
580.147036,206,241.947391
633.53985,201,242.207211
676.036574,228,242.519606
684.587694,230,242.84053
630.109642,205,243.105588
586.574201,193,243.464879
691.013792,234,243.796905
593.986814,189,244.045343
667.303238,223,244.34215
260.983654,116,244.498362
604.197851,195,244.755328
553.995322,184,245.005271
616.980706,204,245.286456
627.729995,202,245.55202
501.243055,169,245.78684
542.037608,186,246.032025
572.754232,200,246.411101
620.485663,194,246.674801
608.655998,207,246.950894
680.454983,224,247.247703
502.605248,180,247.497644
603.60267,196,247.77224
504.026011,175,248.001455
529.335542,178,248.251396
541.900468,185,248.501338
588.602404,201,248.777029
377.111123,139,249.066732
757.568279,240,249.385351
620.71711,203,249.673624
612.118393,201,249.942008
580.177771,191,250.207606
529.809668,180,250.441925
633.912928,201,250.723175
598.577,212,251.014194
815.861665,252,251.342241
644.923694,221,251.653415
484.261287,168,252.043818
622.191428,206,252.345693
532.28328,176,252.580009
627.340269,217,252.885265
588.955637,201,253.156707
549.157711,182,253.437856
626.293342,204,253.732122
547.269006,181,253.966983
610.6849,197,254.232545
556.94264,184,254.482488
461.132667,159,254.705891
576.054575,193,255.063359
600.351339,193,255.332802
623.537778,199,255.59836
533.259436,175,255.839102
641.615471,203,256.113856
521.127288,179,256.348174
639.881459,214,256.629356
635.321973,200,256.91619
639.53014,212,257.192183
737.279524,231,257.504612
579.812891,185,257.872114
581.608682,183,258.113419
785.471768,252,258.44146
751.528546,235,258.772707
587.987346,200,259.044499
596.71445,209,259.310062
595.426683,211,259.606865
611.925649,211,259.886202
472.280919,159,260.104897
679.07303,218,260.386082
576.785714,193,260.763213
537.752819,185,261.018544
545.043176,183,261.252865
813.580154,266,261.612156
572.424702,180,261.872162
390.687611,146,262.064116
244.631102,114,262.220362
715.124357,243,262.548377
597.773061,195,262.829492
598.230812,191,263.081985
714.816343,226,263.378795
596.481037,204,263.778336
777.090735,240,264.105183
685.838554,226,264.402023
778.87698,268,264.775375
620.393309,195,265.030159
558.353915,177,265.280102
599.881059,197,265.545664
577.102147,191,265.809474
363.794189,137,265.981969
651.745302,216,266.278772
591.61502,196,266.63803
573.013834,187,266.901124
514.872126,172,267.135443
728.967226,227,267.447871
447.487666,156,267.668676
494.338066,166,267.889228
617.774685,203,268.170414
528.350123,177,268.404768
753.56417,267,268.770169
577.926015,199,269.032654
500.393216,179,269.376321
639.239518,201,269.657993
535.888474,182,269.908324
595.292599,215,270.191366
547.364674,188,270.441308
713.23922,232,270.767522
623.791059,207,271.041927
644.08361,205,271.323115
519.10313,176,271.557432
573.900466,195,271.829379
744.123947,244,272.264729
612.718564,223,272.582156
622.363963,206,272.870554
695.903044,244,273.20083
557.483312,194,273.466391
617.859786,198,273.742635
591.349017,197,274.010463
724.681136,237,274.322925
545.226113,190,274.588487
759.876531,256,274.93515
747.954596,237,275.356933
642.938538,207,275.627385
662.541943,210,275.928802
568.759426,197,276.188891
641.552604,200,276.454453
535.698982,187,276.720169
514.309708,181,276.968472
338.739975,138,277.144844
569.658999,187,277.394785
540.937104,187,277.659135
783.638289,246,278.089088
630.675147,200,278.360045
824.940967,252,278.704452
768.949817,240,279.030131
675.690486,222,279.326932
562.53195,190,279.576874
614.336477,210,279.869239
621.344781,201,280.137996
623.981028,212,280.419182
733.889676,229,280.731548
777.270597,260,281.172608
482.155434,167,281.406928
594.064369,199,281.679619
654.648084,220,281.96636
758.796726,245,282.294412
689.548721,232,282.606838
489.075348,162,282.840906
815.674874,268,283.188746
619.917461,199,283.45431
706.508256,235,283.888544
858.763862,264,284.24051
638.443297,224,284.537314
798.401096,266,284.912337
549.729354,200,285.182681
624.201173,206,285.448208
626.827635,208,285.742823
453.710811,158,285.960276
552.465642,191,286.216994
614.397081,203,286.482555
590.902544,201,286.866961
619.991981,212,287.153691
485.007588,166,287.372356
571.652763,197,287.637953
734.533929,241,287.963531
684.753544,222,288.260337
724.076624,238,288.588386
665.914061,213,288.920349
649.412572,225,289.232742
565.393297,190,289.592067
541.599534,184,289.851786
714.356346,231,290.157463
649.278221,215,290.438647
630.538283,206,290.731869
730.273039,235,291.05082
705.653885,226,291.347628
788.61546,241,291.684786
838.920713,270,292.042908
624.550719,214,292.339717
627.310462,208,292.780511
913.143282,284,293.155241
815.207974,262,293.514499
751.017523,259,293.942094
745.149773,248,294.263046
599.943419,211,294.559853
720.291979,224,294.855067
640.423577,206,295.13624
612.052224,200,295.511119
568.562001,197,295.793025
612.329661,201,296.060714
838.510575,270,296.435626
728.774704,243,296.771724
499.393712,168,297.000883
580.111553,194,297.266446
534.959882,189,297.516387
650.196425,214,297.822259
864.225573,281,298.191003
613.424315,217,298.60158
684.929597,228,298.918439
736.75981,239,299.229647
665.138782,218,299.526453
596.455759,200,299.808775
735.884251,235,300.123339
852.467404,272,300.482629
797.880356,273,300.863753
801.845151,255,301.30929
682.592937,228,301.610945
725.820311,238,301.953961
665.4941,231,302.265851
859.939452,261,302.60952
643.867471,205,302.904215
621.928567,208,303.185399
787.406337,246,303.513448
898.635915,271,303.899087
732.135458,239,304.314058
656.963467,211,304.600234
767.767148,234,304.935692
805.076706,252,305.269928
804.833326,270,305.62922
921.96122,299,306.042218
706.933563,224,306.339024
691.388098,221,306.65013
717.752199,225,306.959338
858.172189,258,307.404276
738.201395,252,307.750645
747.570131,231,308.054315
603.287145,204,308.335466
672.741899,215,308.616684
768.332797,240,308.952774
621.476001,209,309.233957
768.314395,235,309.546352
642.17588,207,309.935845
1026.104512,340,310.393596
738.113767,231,310.708919
727.530679,234,311.016608
622.261363,205,311.29776
654.42726,218,311.5946
794.835147,246,311.934127
516.358177,173,312.16003
738.118371,245,312.488083
729.924862,223,312.906934
683.824343,220,313.203739
782.774018,244,313.531787
548.378093,188,313.802014
729.384911,229,314.107907
548.999882,181,314.357849
661.010144,208,314.645376
609.22573,205,314.930614
714.647024,231,315.231216
712.116444,228,315.543643
927.043811,288,316.046774
769.926254,248,316.374808
762.671441,245,316.718582
733.103261,230,317.028948
786.916171,250,317.356997
854.250579,277,317.746217
595.136576,194,318.001371
844.058338,256,318.345007
626.786163,204,318.740077
768.948608,264,319.097942
396.221727,150,319.30102
643.957669,206,319.566582
666.745138,225,319.884463
705.059236,229,320.182712
724.908329,220,320.479521
719.264045,229,320.793714
794.622031,255,321.123379
845.386109,273,321.607605
785.166327,254,321.957422
611.506221,201,322.215457
898.181813,274,322.59037
822.652416,271,322.963665
754.409901,233,323.276092
112.085969,62,323.354198
630.408377,208,323.649787
105.295022,59,323.730571
569.7181,190,323.997644
815.190941,254,324.435076
811.284905,247,324.78729
630.306703,211,325.079698
915.866067,283,325.45461
431.565226,158,325.682779
794.06207,244,326.019403
651.338525,208,326.284967
678.03663,227,326.597392
744.016826,243,326.946781
886.766403,290,327.433187
546.60409,185,327.689468
626.954559,205,327.968722
850.539913,255,328.295533
488.741482,168,328.529885
725.306321,223,328.838177
714.752772,231,329.137848
655.717078,212,329.419033
64.01022,39,329.481519
636.246698,205,329.763807
690.908958,218,330.151284
644.16505,210,330.436495
67.168434,41,330.498981
637.187257,201,330.776732
639.405414,203,331.044824
651.998984,208,331.326009
472.281985,169,331.544706
840.456266,265,331.922559
625.466574,211,332.204267
589.786176,192,332.45421
58.769826,36,332.501073
630.74778,201,332.786647
767.497521,229,333.191301
730.678652,225,333.50742
508.132799,179,333.757521
844.642552,258,334.105316
638.05554,201,334.370879
670.349381,204,334.653826
779.948317,257,334.998975
726.594024,229,335.311438
1007.432776,316,335.737918
64.684989,40,335.784814
573.42592,182,336.150853
606.012443,198,336.416415
694.544548,227,336.722303
616.141338,207,336.992278
698.146947,225,337.304704
756.649702,236,337.617132
652.023917,209,337.904338
582.21219,185,338.15428
432.470748,154,338.357355
640.738923,205,338.622919
54.208921,33,338.788565
855.480891,263,339.131712
637.59126,208,339.412929
801.211719,246,339.760339
598.262243,205,340.035735
604.999655,192,340.285677
708.13047,220,340.58245
705.371915,223,340.896651
492.8281,166,341.120521
607.682394,196,341.370463
625.068051,202,341.765361
737.509074,227,342.061319
231.616374,101,342.201946
660.466404,215,342.49875
586.826019,189,342.76043
597.509212,195,343.012949
784.512673,239,343.340998
798.757488,245,343.677559
637.093828,195,343.933016
774.300793,243,344.261063
560.835448,188,344.620354
677.337595,216,344.920352
1286.509438,387,345.435856
633.903627,199,345.716279
591.8512,195,345.97012
731.121384,234,346.298171
592.52981,195,346.548109
716.742797,226,346.869931
703.534051,217,347.160643
874.999795,277,347.640869
651.598055,210,347.929065
737.373631,236,348.238958
684.710056,222,348.535761
665.966714,216,348.844053
588.048663,204,349.108113
694.086248,216,349.40492
666.949376,214,349.703564
619.45207,207,349.981687
657.402354,212,350.372221
580.944149,190,350.625894
858.297157,277,351.010452
856.634745,270,351.369777
523.398987,174,351.604095
797.060392,257,351.964407
899.582522,267,352.323664
713.905062,229,352.620501
597.76893,189,352.891009
636.354379,202,353.267135
712.943424,221,353.554483
864.282493,268,353.940221
606.311153,195,354.191314
662.560359,214,354.488087
748.747161,235,354.814313
596.165542,194,355.074025
834.087368,260,355.417662
817.97506,252,355.770452
839.835407,273,356.233416
863.157835,275,356.614443
653.195328,208,356.901354
740.901063,231,357.200695
620.989749,196,357.466262
606.697969,200,357.747199
728.333224,243,358.073415
741.963124,228,358.370221
1080.497511,337,358.83668
1059.825733,329,359.378689
603.623335,194,359.644606
1293.782465,411,360.18891
1023.184455,315,360.610684
572.388252,189,360.884729
649.916931,208,361.160502
623.05064,207,361.441686
637.576755,205,361.826762
634.694136,212,362.109501
698.394792,224,362.421927
661.150082,207,362.702782
823.439986,254,363.044956
605.042093,196,363.310519
697.173671,214,363.591703
808.628958,250,363.948341
729.639049,226,364.24771
620.397564,202,364.513272
1064.41955,343,365.12612
786.265747,244,365.454168
1020.786701,308,365.888521
774.697542,239,366.247846
961.680005,298,366.654002
642.269405,212,366.950774
822.413254,248,367.278855
599.409609,190,367.528796
697.33355,220,367.950732
797.129102,253,368.286561
852.126395,269,368.655205
702.826576,218,368.948539
690.762557,219,369.245347
764.283739,244,369.573395
696.554285,223,369.886639
640.29216,202,370.15468
647.448595,208,370.435864
607.287699,194,370.804861
832.823164,260,371.148531
815.764177,243,371.47658
617.503295,204,371.748895
632.485995,207,372.030082
821.981302,269,372.389373
868.476496,283,372.787323
966.026477,302,373.184968
649.223757,213,373.606745
791.145647,240,373.938188
649.985477,206,374.219375
858.988816,264,374.578665
613.12894,196,374.846941
702.589225,224,375.144901
71.390015,44,375.207386
637.47966,199,375.472949
636.291822,203,375.749892
654.167066,214,376.02657
858.427039,269,376.49521
755.699372,245,376.838585
753.679165,233,377.138852
882.126378,292,377.545007
635.749453,207,377.826711
634.537775,207,378.107064
643.702971,203,378.372627
771.260282,247,378.709852
746.517292,227,379.010454
779.396174,237,379.438539
904.729512,292,379.842438
991.491362,307,380.247718
827.118971,260,380.60701
661.598606,213,380.903922
642.24104,207,381.172267
634.565285,199,381.437829
606.748183,199,381.722112
853.548963,268,382.19159
685.280976,210,382.463409
825.605617,251,382.821148
620.00165,204,383.09816
913.747875,290,383.488693
830.6777,263,383.852764
526.718083,173,384.076584
869.422,270,384.451497
834.932317,266,384.814888
678.949153,215,385.205752
852.180264,265,385.565043
963.580969,294,385.972811
687.240068,218,386.265761
1094.411846,331,386.712853
921.152981,286,387.107213
702.324355,216,387.388397
625.677958,196,387.660249
836.065874,266,388.116794
681.268626,223,388.429221
942.818391,299,388.839202
977.847252,314,389.253501
766.520582,233,389.581549
838.986689,258,389.936633
1171.711609,366,390.417358
1011.384369,323,390.97658
842.067997,263,391.326728
852.540886,257,391.671461
70.144589,43,391.730269
636.642925,207,392.012778
812.548448,255,392.340826
699.65231,225,392.654504
731.812154,224,392.948504
800.554141,252,393.292172
794.448771,243,393.735012
744.839406,235,394.044931
802.011945,245,394.388601
784.250654,241,394.716713
1136.751636,345,395.188177
808.646472,248,395.516225
978.802214,304,395.940757
856.942304,276,396.301168
663.567471,209,396.697074
807.305736,248,397.026618
879.32655,264,397.385908
857.048793,258,397.736924
642.659387,209,398.060812
741.833637,233,398.373239
745.809776,235,398.68804
678.620733,216,398.982023
1066.994917,325,399.528769
810.383626,250,399.880293
994.87235,308,400.297343
1190.500513,367,400.79601
784.637114,245,401.123259
626.007053,213,401.404439
1073.850032,326,401.856521
842.87423,266,402.313394
862.921686,270,402.692316
697.644241,217,402.98866
920.065553,292,403.379194
679.078447,213,403.681053
817.795498,245,404.011009
638.567908,204,404.292193
953.319593,299,404.704021
775.197708,240,405.029703
632.80299,195,405.404616
903.239783,277,405.787096
901.284753,279,406.153323
617.015456,199,406.434505
1217.161453,378,406.948002
925.395033,298,407.338536
644.125147,207,407.619721
892.58347,281,408.014273
821.391264,260,408.473805
851.608079,254,408.823597
804.42385,245,409.141506
850.441073,269,409.516419
934.522458,302,409.933973
702.78804,220,410.222281
741.489789,230,410.534709
626.192571,211,410.831955
1160.775565,357,411.407427
816.904965,263,411.776765
609.812105,197,412.045156
925.932817,291,412.43569
989.685866,310,412.861532
832.890644,264,413.216313
633.178603,205,413.481876
883.152984,271,413.964136
791.535241,255,414.297655
853.095308,266,414.670646
1375.290956,419,415.231848
905.078589,275,415.60676
791.136132,252,415.981671
866.015596,271,416.356585
890.952754,274,416.836642
931.832,298,417.243124
816.63326,258,417.586795
869.004092,279,417.963902
607.514882,198,418.229464
900.651958,283,418.620032
870.71047,267,418.994106
947.183185,296,419.388767
861.101759,260,419.852467
1219.257551,382,420.356834
715.632349,230,420.680782
884.717271,292,421.072796
813.261729,259,421.416466
748.843198,242,421.758183
784.856334,245,422.076402
640.596915,203,422.357586
835.857224,258,422.819673
1190.216315,371,423.31339
1186.461252,384,423.846258
943.162161,285,424.222314
1167.561104,369,424.731259
750.288731,229,425.042507
818.301974,249,425.479905
890.702917,277,425.862924
719.240436,225,426.170498
861.949657,270,426.529789
734.300343,223,426.840054
672.429536,210,427.12205
597.708479,192,427.37199
799.564435,251,427.723201
648.487073,205,427.99542
800.49126,254,428.432818
1009.926661,318,428.870327
1049.171619,331,429.323347
855.020268,266,429.690076
677.14887,215,429.973739
1103.476282,350,430.458001
751.91722,228,430.770521
751.550789,229,431.081805
654.392968,209,431.46046
1082.630159,328,431.920992
1343.353674,433,432.495781
866.991017,263,432.866234
1035.835417,326,433.295851
1074.981106,341,433.768588
661.100872,212,434.153662
999.937014,314,434.580318
1596.505531,495,435.250643
1370.178676,411,435.818065
1336.045745,420,436.373258
852.784284,267,436.742913
1269.839383,393,437.411027
1084.618373,342,437.877072
1492.014325,478,438.582532
820.535662,265,438.942395
1133.364117,352,439.411072
823.286225,254,439.770591
1650.511296,529,440.581243
947.342428,290,440.982189
897.89366,284,441.3571
1518.531812,476,442.011145
1739.444441,559,442.8728
1270.063799,401,443.409656
1381.663709,438,444.01682
467.555135,164,444.25114
885.406906,274,444.610431
634.685133,200,444.908341
529.822311,176,445.144455
881.366298,278,445.519367
634.936953,203,445.916039
1734.639492,563,446.680967
868.850606,278,447.060706
890.481177,269,447.435618
872.083745,269,447.804851
1105.569186,347,448.263343
2357.227338,755,449.391348
847.846002,256,449.751431
1183.786208,354,450.216244
2959.967522,1000,451.683045
1285.485359,419,452.253921
636.409352,213,452.535105
702.91024,218,452.845318
1053.326243,329,453.277206
1840.230869,575,454.076509
1870.836042,579,454.965683
837.116819,265,455.325008
613.609878,200,455.590569
1219.620351,392,456.130708
1363.624524,434,456.71939
2976.179352,1000,458.205482
1699.183943,527,458.92405
630.550779,205,459.205232
1729.68059,574,459.97963
756.608654,230,460.401371
2963.018721,1000,461.76676
838.946566,256,462.101243
610.257901,199,462.382427
1519.494394,485,463.041537
925.790587,280,463.514467
621.439992,203,463.802438
883.749667,307,464.216433
665.731672,206,464.481963
1705.908764,533,465.204021
620.733462,200,465.469552
810.842238,248,465.818325
616.04122,206,466.191028
1980.061911,612,467.020254
1814.469999,550,467.774292
1980.474818,620,468.623665
1772.826561,547,469.472232
864.29092,259,469.831928
1038.512249,328,470.26549
1786.49464,584,471.060341
2297.903982,725,472.14683
3014.792594,1000,473.503824
1994.499976,667,474.417729
1348.515898,448,475.123931
2953.157873,1000,476.481578
3032.726454,1000,477.935648
2987.362736,1000,479.297761
3035.020578,1000,480.762234
2220.163556,734,481.756616
2997.825831,1000,483.106791
2992.561884,1000,484.572818
2764.510368,855,485.750061
657.963068,203,486.016844
1371.496389,427,486.713851
2996.71744,1000,488.073961
850.61018,259,488.417631
1586.896525,528,489.248833
1355.027967,424,489.830041
766.617378,242,490.153252
964.998341,317,490.575027
1180.427486,389,491.104033
748.632225,232,491.432082
1052.530766,340,491.889004
1167.50682,361,492.487333
2452.831754,777,493.531948
1677.722999,512,494.238141
2785.065479,856,495.500402
1359.198905,433,496.092302
1159.055684,366,496.592185
1158.802938,364,497.090745
1343.429474,420,497.658295
631.059673,205,498.045814
865.718347,262,498.405105
1186.031682,372,498.904015
1100.683012,342,499.372656
667.753761,212,499.670518
1306.412391,407,500.220127
862.741815,265,500.579417
829.167715,248,501.035007
2423.612611,791,502.089443
2500.374788,781,503.155035
839.068675,257,503.592431
1518.161,470,504.247148
